,State_Name,City,Zip_Code,Mean,Median,Stdev,Lat,Lon
378,Alabama,Montgomery,36108,24669,22640,19811,32.341301,-86.3351156
379,Alabama,Montgomery,36109,102838,96944,54029,32.3747656,-86.2294064
380,Alabama,Montgomery,36108,48406,31702,51309,32.3515219,-86.360195
381,Alabama,Princeton,35766,45068,36873,39979,34.8787834,-86.2279366
382,Alabama,Montgomery,36116,49593,54777,24162,32.3061941,-86.2681672
383,Alabama,Montgomery,36110,69004,300000,41886,32.4484229,-86.2496859
384,Alabama,Montgomery,36109,38679,28065,36734,32.4098492,-86.2260841
385,Alabama,Montgomery,36117,135664,125792,75085,32.353685,-86.16183
386,Alabama,Montgomery,36117,96002,300000,46932,32.3578287,-86.2043556
387,Alabama,Pike Road,36064,99568,99257,51364,32.3507685,-86.0979514
388,Alabama,Montgomery,36116,87238,300000,48659,32.3289802,-86.2081876
389,Alabama,Montgomery,36117,86272,73460,56852,32.3092917,-86.1857537
390,Alabama,Hope Hull,36043,48871,21249,51652,32.198998,-86.3443832
391,Alabama,Montgomery,36108,55287,36619,50965,32.3175536,-86.3782976
392,Alabama,Birmingham,35217,31849,23740,27884,33.5632457,-86.7640472
393,Alabama,Decatur,35601,65126,49578,55681,34.5712507,-86.9706149
394,Alabama,Decatur,35601,44728,30715,32247,34.5819489,-86.9944642
395,Alabama,Decatur,35603,50662,41789,38782,34.5167777,-86.9711349
396,Alabama,Decatur,35601,45554,31079,45011,34.5494071,-86.9778507
397,Alabama,Hartselle,35640,78301,57511,63529,34.4937594,-86.9171854
398,Alabama,Somerville,35670,45167,41084,30061,34.4805794,-86.7691975
399,Alabama,Eva,35621,48190,36191,42704,34.3558416,-86.7007545
400,Alabama,Marion,36756,47317,300000,32269,32.7209723,-87.3956331
401,Alabama,Gordo,35466,52298,29581,54192,33.3973636,-87.8929221
402,Alabama,Carrollton,35447,26820,15337,42456,33.2779491,-88.1679491
403,Alabama,Birmingham,35206,31502,23017,27647,33.5591908,-86.7233518
404,Alabama,Troy,36081,55440,39745,48155,31.8646421,-86.103939
405,Alabama,Troy,36081,38677,30309,34105,31.7469327,-85.9138355
406,Alabama,Wedowee,36278,44124,40935,29087,33.4264515,-85.5226826
407,Alabama,Roanoke,36274,56777,49691,42143,33.2143355,-85.3592685
408,Alabama,Phenix City,36867,26882,23200,19629,32.4742814,-85.0069988
409,Alabama,Phenix City,36870,47470,34531,41869,32.4815891,-85.0367586
410,Alabama,Phenix City,36868,30365,24661,29060,32.436776,-85.0748664
411,Alabama,Phenix City,36868,33523,22642,36256,32.2688008,-85.3491716
412,Alabama,Moody,35004,63023,300000,41817,33.6147327,-86.403975
413,Alabama,Pell City,35128,65548,54496,51644,33.5644016,-86.2404965
414,Alabama,Birmingham,35204,24534,15353,26832,33.5122579,-86.8441439
415,Alabama,Ashville,35953,55128,44569,47377,33.8613957,-86.1939665
416,Alabama,Odenville,35120,63437,61358,40278,33.7171728,-86.3824822
417,Alabama,Hoover,35242,60199,52591,39421,33.4410183,-86.678391
418,Alabama,Birmingham,35242,133935,123216,82192,33.4506559,-86.6285645
419,Alabama,Hoover,35242,114188,300000,46984,33.3868168,-86.7579464
420,Alabama,Pelham,35124,61447,300000,33919,33.3206714,-86.7920551
421,Alabama,Alabaster,35007,47515,38790,35105,33.2535295,-86.8084054
422,Alabama,Birmingham,35242,124681,111108,61531,33.3800273,-86.7161945
423,Alabama,Maylene,35114,64499,61078,48922,33.2309343,-86.9001761
424,Alabama,Montevallo,35115,67471,61618,58096,33.1051532,-86.8316133
425,Alabama,Birmingham,35208,27306,20635,24140,33.498996,-86.8647606
426,Alabama,Alabaster,35007,81035,300000,48137,33.1840157,-86.8452865
427,Alabama,Alabaster,35007,114805,110344,67381,33.2328201,-86.7308277
428,Alabama,Wilsonville,35186,67015,54838,56605,33.2789886,-86.500775
429,Alabama,Panola,35477,30720,23681,28204,32.863881,-88.2623312
430,Alabama,Oxford,36203,74941,59257,51277,33.5387971,-85.8620266
431,Alabama,Talladega,35160,45623,48211,34985,33.4863993,-86.2098235
432,Alabama,Talladega,35160,30518,300000,18938,33.4317569,-86.0994543
433,Alabama,Childersburg,35044,20842,13928,18610,33.2597282,-86.3714709
434,Alabama,Sylacauga,35150,56039,300000,36402,33.1485144,-86.2131565
435,Alabama,Sylacauga,35150,42395,38497,34664,33.145858,-86.250449
436,Alabama,Birmingham,35204,20724,13490,21047,33.4945909,-86.834764
437,Alabama,Alexander City,35010,40286,31306,39643,32.9486832,-85.9841238
438,Alabama,Dadeville,36853,57732,53384,44292,32.88789,-85.6951867
439,Alabama,Dadeville,36853,74831,65949,50599,32.7193296,-85.799826
440,Alabama,Tuscaloosa,35406,126456,300000,64426,33.2801674,-87.4861527
441,Alabama,Northport,35475,77645,75235,44939,33.2870635,-87.577686
442,Alabama,Buhl,35446,51913,45486,32933,33.2005768,-87.7377348
443,Alabama,Tuscaloosa,35406,125421,107411,75182,33.2690466,-87.5203662
444,Alabama,Brookwood,35444,54986,43725,44263,33.3241425,-87.3313594
445,Alabama,Cottondale,35453,58765,51483,35724,33.1420294,-87.3825437
446,Alabama,Cottondale,35453,48158,39959,28523,33.1930468,-87.4548608
447,Alabama,Birmingham,35235,53410,44414,41526,33.596713,-86.6763136
448,Alabama,Tuscaloosa,35405,31061,24484,31856,33.1932756,-87.5832845
449,Alabama,Tuscaloosa,35401,28049,25211,21071,33.1887632,-87.5423908
450,Alabama,Tuscaloosa,35404,68542,47824,56598,33.1807268,-87.4937929
451,Alabama,Tuscaloosa,35405,29516,30584,18341,33.1762981,-87.5397897
452,Alabama,Holt,35404,44856,36678,40719,33.2184585,-87.495102
453,Alabama,Jasper,35503,69796,54429,49212,33.8786756,-87.3033145
454,Alabama,Jasper,35504,48437,35721,39976,33.8698205,-87.18725
455,Alabama,Nauvoo,35578,32015,21826,29990,33.9445989,-87.4646876
456,Alabama,Oakman,35579,49334,32579,42545,33.666598,-87.3615093
457,Alabama,Cordova,35550,51500,46017,40239,33.7269845,-87.1886153
458,Alabama,Bessemer,35020,35707,24378,32636,33.3914623,-86.9487605
459,Alabama,Sipsey,35584,45265,31524,44482,33.8481176,-87.0365448
460,Alabama,Leroy,36548,45381,28999,34110,31.4174426,-88.0504262
461,Alabama,Camden,36726,28710,18681,35235,32.012374,-87.2921068
462,Alabama,Pine Apple,36768,31636,23205,25782,31.8936393,-87.1386589
463,Alabama,Louisville,36048,36939,27636,33907,31.9222753,-85.4498309
464,Alabama,Double Springs,35553,39763,36936,22304,34.1268793,-87.3831356
465,Alabama,Haleyville,35565,36736,20436,42108,34.1936265,-87.5492688
466,Alabama,Homewood,35209,82907,64476,66179,33.4613607,-86.8005817
467,Alabama,Leeds,35094,42947,32289,42160,33.5565279,-86.5621484
468,Alabama,Birmingham,35220,72958,66976,42709,33.6691522,-86.6511913
469,Alabama,Gardendale,35071,64478,53139,50071,33.6758356,-86.7966575
470,Alabama,Graysville,35073,52012,42042,40021,33.6350049,-86.9946308
471,Alabama,Irondale,35210,62219,44282,57897,33.5445586,-86.6466397
472,Alabama,Birmingham,35243,140732,133231,83317,33.4361371,-86.7561579
473,Alabama,Midfield,35228,30586,27480,24560,33.4412981,-86.9424457
474,Alabama,Bessemer,35022,96563,91182,59474,33.3338629,-86.9127674
475,Alabama,Hoover,35226,118301,110028,67248,33.3822004,-86.8552686
476,Alabama,Brent,35034,50506,41379,42907,32.9533249,-87.0043466
477,Alabama,Florence,35630,40060,28315,38509,34.8120233,-87.624424
478,Alabama,Florence,35634,59353,47811,44923,34.9616163,-87.5143563
479,Alabama,Trinity,35673,50843,34892,45383,34.57105,-87.2129882
480,Alabama,Auburn,36830,40521,24321,41454,32.598547,-85.5163458
481,Alabama,Elmore,36025,75875,61166,63335,32.4473511,-86.4768097
482,Alabama,Opelika,36801,30665,22207,31217,32.6330378,-85.3853644
483,Alabama,Opelika,36804,55067,39086,47067,32.4970769,-85.4025028
484,Alabama,Athens,35611,42963,35092,34814,34.8220771,-86.9813141
485,Alabama,Hayneville,36040,26622,17354,27609,32.0922981,-86.7776904
486,Alabama,Tuskegee,36083,36412,28544,32135,32.426005,-85.6917046
487,Alabama,Huntsville,35810,42294,33121,30056,34.7679304,-86.6346783
488,Alabama,Remlap,35133,54667,46471,36483,33.8405764,-86.6350183
489,Alabama,Huntsville,35816,36376,25216,34869,34.7415924,-86.637675
490,Alabama,Huntsville,35801,79587,66704,54796,34.7119242,-86.5826594
491,Alabama,Huntsville,35802,94067,80758,59507,34.6536811,-86.5262716
492,Alabama,Huntsville,35811,77787,69213,49812,34.782744,-86.4057661
493,Alabama,Huntsville,35806,116068,109549,62384,34.7908679,-86.7292721
494,Alabama,Madison,35758,97765,93741,63278,34.7176388,-86.7667595
495,Alabama,Dixons Mills,36736,45191,33640,40691,32.0620795,-87.7277351
496,Alabama,Winfield,35594,56133,38275,54098,33.9577593,-87.7518284
497,Alabama,Guntersville,35976,43988,29075,41011,34.3505036,-86.2555798
498,Alabama,Mobile,36603,22203,15085,19617,30.6993359,-88.0591706
499,Alabama,Georgiana,36033,52208,42042,41432,31.7163243,-86.7533225
500,Alabama,Mobile,36603,55238,42454,48099,30.6868736,-88.060218
501,Alabama,Mobile,36605,46324,36369,42351,30.6020753,-88.0987938
502,Alabama,Mobile,36607,28217,20142,24349,30.6950269,-88.1140906
503,Alabama,Mobile,36608,101118,73032,76595,30.6992655,-88.1362176
505,Alabama,Mobile,36693,71008,62620,53428,30.623508,-88.1765802
506,Alabama,Chickasaw,36611,26337,20116,21663,30.7618781,-88.0886165
507,Alabama,Semmes,36575,48430,44787,38003,30.78278,-88.2128056
508,Alabama,Mobile,36695,75214,56706,61257,30.6628949,-88.213545
509,Alabama,Mobile,36619,43982,32163,37414,30.570406,-88.2179902
510,Alabama,Anniston,36207,59980,40580,59602,33.6448084,-85.796557
511,Alabama,Prichard,36610,25820,19718,25437,30.7432485,-88.081799
512,Alabama,Uriah,36480,44326,26777,40267,31.3250054,-87.5991274
513,Alabama,Montgomery,36108,31018,14709,43204,32.3613688,-86.3289447
514,Alabama,Montgomery,36111,54451,38772,52957,32.3356893,-86.290787
515,Alabama,Montgomery,36108,33100,19480,39253,32.3515219,-86.360195
516,Alabama,Montgomery,36117,46649,34723,44631,32.3716245,-86.2001367
517,Alabama,Montgmomery,36109,30257,24891,22041,32.3084355,-86.2231566
518,Alabama,Ramer,36069,46816,32820,39885,32.0637351,-86.0722109
519,Alabama,Decatur,35601,23165,14550,23456,34.6096797,-87.0198689
520,Alabama,Decatur,35603,74890,63155,59315,34.5540918,-87.010172
521,Alabama,Jacksonville,36265,54250,43854,40902,33.7661796,-85.7864612
522,Alabama,Eva,35621,54365,47202,43412,34.3558416,-86.7007545
523,Alabama,Aliceville,35442,34635,23175,34742,33.143676,-88.1111873
524,Alabama,Woodland,36280,47083,41874,40811,33.3674567,-85.3379448
525,Alabama,Phenix City,36869,39045,30117,32894,32.4323882,-85.0346206
526,Alaska,Alakanuk,99554,40008,33347,32543,62.71116,-164.644712
527,Alaska,Anderson,99744,93374,300000,43837,64.308281,-149.163187
528,Alaska,Barrow,99723,94285,78124,70054,71.2535,-156.800072
529,Alaska,Buckland,99727,63175,59795,43206,65.975886,-161.138732
530,Alaska,Chevak,99563,51011,41718,37096,61.531066,-165.597199
531,Alaska,Chuathbaluk,99557,48313,44853,38154,61.575539,-159.24707
532,Alaska,Copper Center,99573,57085,38571,51848,61.984549,-145.354343
533,Alaska,Dillingham,99576,79728,62878,60850,59.060472,-158.532223
534,Alaska,Eielson Afb,99702,68267,56650,41914,64.6733,-147.059464
535,Alaska,False Pass,99583,71796,300000,48301,54.872441,-163.334268
536,Alaska,Homer,99603,76885,59124,54835,59.894505,-151.007044
537,Alaska,Fairbanks,99709,97802,300000,65155,64.951999,-147.970602
538,Alaska,Healy,99743,95667,91135,57327,63.959632,-148.970842
539,Alaska,Hughes,99745,47031,33763,37726,66.044722,-154.237175
540,Alaska,Kaktovik,99747,62545,45810,43599,70.121285,-143.627752
541,Alaska,Kiana,99749,58463,41209,52139,66.971322,-160.437625
542,Alaska,Kodiak,99615,74363,60544,56650,57.792391,-152.404536
543,Alaska,Kwethluk,99621,55482,44147,43722,60.793216,-161.43139
545,Alaska,Mekoryuk,99630,43471,24491,37909,60.370781,-166.266749
546,Alaska,Haines,99827,101864,300000,35736,59.151183,-135.356493
547,Alaska,Allakaket,99720,33847,27223,21247,66.538603,-152.621292
548,Alaska,Noatak,99761,65682,51784,49294,67.589497,-163.010332
549,Alaska,Sheldon Point,99666,58004,300000,45624,62.506535,-164.900384
550,Alaska,Petersburg,99833,79191,66964,59802,56.754283,-132.873808
551,Alaska,Anchorage,99501,77110,84804,54957,61.355597,-150.16935
552,Alaska,Port Protection,99950,39794,26943,55547,56.331881,-133.60642
553,Alaska,St. George,99591,67102,300000,41868,56.592794,-169.624378
554,Alaska,Selawik,99770,55786,43243,40619,66.590751,-160.001206
555,Alaska,Skagway,99840,81352,69886,49197,59.46436,-135.275151
556,Alaska,Stevens Village,99774,20652,17126,19643,66.023707,-149.080314
557,Alaska,Tanana,99777,51237,45813,35996,65.184555,-152.054643
559,Alaska,Unalakleet,99684,73951,64415,53933,63.895578,-160.798136
560,Alaska,Delta Junction,99737,242857,300000,25317,64.152838,-145.906385
561,Alaska,Ketchikan,99901,97685,86630,64617,55.4499378,-131.1066847
562,Alaska,Egegik,99579,62733,50708,52096,58.2050652,-156.7051884
563,Alaska,Wasilla,99687,84692,82973,51487,61.5191219,-149.6716836
564,Alaska,Wasilla,99654,95014,86266,63620,61.5861668,-149.3235509
565,Alaska,Kiana,99749,58546,45462,45306,67.0050655,-160.0210864
566,Alaska,Tok,99780,54967,45144,46848,63.6472192,-142.8271144
567,Alaska,Takotna,99675,53751,40060,45019,62.8600955,-157.0581667
568,Alaska,Anchorage,99508,64869,53765,47295,61.2167015,-149.7927444
569,Alaska,Chugiak,99567,133300,300000,60207,61.3488245,-149.3997957
570,Alaska,Eagle River,99577,109312,105321,65670,61.3098218,-149.5060219
571,Alaska,Anchorage,99501,46024,40752,34333,61.2295599,-149.8930372
572,Alaska,Anchorage,99504,62940,54003,49175,61.2170818,-149.7672141
573,Alaska,Anchorage,99504,77951,300000,57464,61.2233721,-149.7233267
574,Alaska,Anchorage,99508,77947,300000,55262,61.2030942,-149.7923741
575,Alaska,Anchorage,99501,62693,31880,72735,61.2102868,-149.8759839
576,Alaska,Anchorage,99517,128395,300000,72292,61.2011597,-149.9490164
577,Alaska,Anchorage,99508,117755,300000,66123,61.1918104,-149.8532543
578,Alaska,Anchorage,99508,83006,73337,57379,61.1910849,-149.803004
579,Alaska,Anchorage,99508,92042,84964,53722,61.2032461,-149.824025
580,Alaska,Anchorage,99504,97885,300000,47596,61.2022012,-149.7644057
581,Alaska,Anchorage,99507,89946,83403,43459,61.1738815,-149.848285
582,Alaska,Anchorage,99503,71733,59794,60241,61.1839061,-149.8805455
583,Alaska,Anchorage,99517,58345,300000,41274,61.1879482,-149.9226985
584,Alaska,Anchorage,99502,115266,115283,81014,61.1648107,-150.1778033
585,Alaska,Anchorage,99502,95568,79940,55248,61.1478499,-149.9252509
586,Alaska,Anchorage,99518,86400,84689,40302,61.1593799,-149.8999659
587,Alaska,Anchorage,99507,81726,65511,54440,61.1594375,-149.8193627
588,Alaska,Anchorage,99515,92426,300000,47964,61.122781,-149.9633763
589,Alaska,Anchorage,99507,82394,300000,44169,61.130389,-149.8453664
590,Alaska,Anchorage,99517,70573,58231,53627,61.1879482,-149.9226985
591,Alaska,Anchorage,99516,144635,138010,79563,61.1015721,-149.8226304
592,Alaska,Girdwood,99587,94928,300000,65593,60.9724621,-149.0849841
593,Alaska,Bethel,99559,90822,72540,71288,60.8141554,-161.8508097
594,Alaska,Dillingham,99576,92923,72645,65232,58.9684384,-158.6734216
595,Alaska,Fairbanks,99701,69802,45653,59865,64.8278726,-147.7246662
596,Alaska,Fairbanks,99709,61158,300000,40810,64.8542939,-147.7832776
597,Alaska,Fairbanks,99701,96348,66143,79400,64.8042687,-147.8115419
598,Alaska,Fairbanks,99709,84823,300000,51136,64.9027074,-147.7951782
599,Alaska,North Pole,99705,98668,82163,53448,64.7752542,-147.2484609
600,Alaska,Fairbanks,99701,72074,70536,33143,64.9637292,-146.5953029
601,Alaska,Anchorage,99507,97038,94845,47365,61.1594375,-149.8193627
602,Alaska,Hoonah,99829,65020,54682,50103,58.0735321,-135.513003
603,Alaska,Juneau,99801,92293,78817,74866,58.3972,-134.5719857
604,Alaska,Juneau,99801,81155,67934,62739,58.4343023,-133.8811887
605,Alaska,Moose Pass,99631,89805,75180,67992,60.6153549,-149.3727833
606,Alaska,Kenai,99611,66103,60259,51609,60.5838565,-151.3261799
607,Alaska,Nikolaevsk,99556,56071,42495,48452,59.8999551,-151.5703879
608,Alaska,Fritz Creek,99603,82980,71183,63488,59.8068599,-151.1233016
609,Alaska,Ketchikan,99901,75033,64332,53249,55.3715161,-131.6695939
610,Alaska,Larsen Bay,99624,84545,80106,44616,57.5020153,-153.5635123
611,Alaska,Saint Mary's,99658,49429,40341,38499,62.2830603,-163.1909034
612,Alaska,Anchorage,99516,159063,300000,77818,61.0532891,-149.7028074
613,Alaska,Palmer,99645,89437,79780,57917,61.7170925,-149.1964285
614,Alaska,Wasilla,99687,81463,78817,49828,61.5191219,-149.6716836
615,Alaska,Wasilla,99645,78371,78819,52411,61.661322,-149.4872195
616,Alaska,Wasilla,99654,93393,77579,59873,61.6021527,-149.3433531
617,Alaska,Palmer,99645,96211,83667,60656,61.5337269,-148.9877062
618,Alaska,Nome,99762,96042,86030,64223,64.6079069,-165.453872
619,Alaska,Kiana,99749,57070,42202,48333,67.0050655,-160.0210864
620,Alaska,Petersburg,99833,77876,66727,56577,57.1124581,-133.0085979
621,Alaska,Metlakatla,99926,69964,48663,58581,55.138352,-131.4704235
622,Alaska,Sitka,99835,80041,59519,65235,57.0451454,-135.3522511
623,Alaska,Fairbanks,99701,57814,41445,51258,64.8328149,-147.7589866
624,Alaska,Copper Center,99573,50328,32182,44831,62.034479,-143.9221674
625,Alaska,Tatitlek,99677,98618,87924,73901,60.6553471,-147.4091896
626,Alaska,Huslia,99746,40950,29945,34933,65.5705181,-155.6736579
627,Alaska,Eagle River,99577,100792,97257,64444,61.3286309,-149.5379974
628,Alaska,Fairbanks,99701,99901,300000,62946,64.8899711,-147.5765503
629,Alaska,Hoonah,99829,67572,54083,53579,58.0735321,-135.513003
630,Alaska,Sterling,99672,81749,70749,59378,60.2648699,-150.6105623
631,Arizona,Sells,85634,58579,11622,79050,31.902547,-111.780387
632,Arizona,Eloy,85131,51765,43020,38386,32.750787,-111.670454
633,Arizona,Littlefield,86432,56286,45147,39008,36.907098,-113.936313
634,Arizona,Bowie,85605,35045,32050,24950,32.324831,-109.484454
635,Arizona,Tuba City,86045,41489,34601,35089,35.853193,-111.428585
636,Arizona,Tucson,85739,61934,50113,48909,32.484902,-110.899633
637,Arizona,Chinle,86503,27046,16974,35416,36.491359,-110.049912
638,Arizona,Kingman,86401,104815,300000,77396,35.220358,-114.0723
639,Arizona,Globe,85501,112500,300000,9129,33.430941,-110.746483
640,Arizona,Globe,85501,172052,226983,110818,33.35838,-110.659327
641,Arizona,Yuma,85364,41087,39081,20446,32.709354,-114.678223
642,Arizona,Globe,85501,98549,300000,44082,33.35121,-110.705266
643,Arizona,Polacca,86042,39442,24081,37496,35.831663,-110.368892
644,Arizona,Flagstaff,86001,122937,112343,77704,35.255416,-111.725274
645,Arizona,Gilbert,85295,94418,84020,59877,33.310345,-111.743121
647,Arizona,Winkelman,85292,39634,38040,26441,32.994887,-110.779872
648,Arizona,Holbrook,86025,34976,29443,26478,35.40925,-110.114439
649,Arizona,Kayenta,86033,40895,30296,37669,36.717169,-110.260459
650,Arizona,Kykotsmovi,86039,38972,33678,38997,35.810245,-110.656849
651,Arizona,Littlefield,86432,74202,300000,22725,36.866273,-113.935838
652,Arizona,Sells,85634,25541,21778,18256,32.170295,-112.134197
653,Arizona,Dolan Springs,86441,30685,23431,24873,35.953156,-114.078871
654,Arizona,Mohave Valley,86440,49684,66140,37623,34.944901,-114.590643
655,Arizona,Temp,85282,41648,27728,42696,31.362463,-110.933538
656,Arizona,Payson,85541,53625,300000,30475,34.180335,-111.343012
657,Arizona,Payson,85547,52431,43324,39968,34.243893,-111.31884
658,Arizona,Pima,85543,55575,46917,43979,32.88156,-109.843764
659,Arizona,Douglas,85608,23530,16730,19264,31.360894,-109.566052
660,Arizona,Somerton,85350,25662,23397,16677,32.594385,-114.655084
661,Arizona,Tonto Basin,85553,39704,300000,19480,33.657393,-111.127051
662,Arizona,Green Valley,85614,77054,68043,46382,31.932739,-110.96536
663,Arizona,San Manuel,85631,51403,43469,34231,32.60603,-110.647113
664,Arizona,Second Mesa,86043,38280,31960,33786,35.851387,-110.49799
665,Arizona,Sierra Vista,85635,69646,58812,53035,31.56541,-110.314508
666,Arizona,Eagar,85925,45103,30067,45297,34.171921,-109.306892
667,Arizona,Surprise,85374,55736,44609,43301,33.671383,-112.357187
668,Arizona,Roll,85347,48130,32498,43416,32.700435,-113.961785
669,Arizona,Winslow,86047,30660,21095,30296,35.430955,-110.84315
670,Arizona,Superior,85273,72207,75337,45449,33.347668,-110.999724
671,Arizona,Page,86040,54968,37010,43508,35.954964,-112.120196
