State_Name,City,Zip_Code,Mean,Median,Stdev,Lat,Lon
South Dakota,Rapid City,57701,44436,37276,36684,44.0654587,-103.2189337
South Dakota,Sisseton,57262,50933,36751,43536,45.6518282,-97.0399632
South Dakota,St Francis,57572,33990,26150,31701,43.1447032,-100.9751454
South Dakota,Mobridge,57601,53131,41848,43541,45.5481591,-100.4222642
South Dakota,Plankinton,57368,54804,41829,41143,43.7247191,-98.5775872
South Dakota,Huron,57350,61334,300000,65055,44.3344849,-98.2650104
South Dakota,Martin,57551,52141,38944,41571,43.1869121,-101.677181
South Dakota,White,57276,62762,64641,38887,44.3767751,-96.5957541
South Dakota,Kimball,57355,52590,44067,38697,43.7079755,-99.0605258
South Dakota,Aberdeen,57401,51853,46703,41312,45.4952054,-98.5509575
South Dakota,Belle Fourche,57717,40522,34414,37527,44.6544705,-103.9332578
South Dakota,Wagner,57380,36994,25509,38109,43.0448435,-98.2289515
South Dakota,Clark,57225,51439,36661,43197,44.8552107,-97.7249124
South Dakota,Vermillion,57069,40380,23859,42402,42.7831895,-96.9310376
South Dakota,Watertown,57201,54167,40470,47708,44.9214429,-97.106582
South Dakota,Custer,57730,52927,44239,35948,43.6849428,-103.46225
South Dakota,Mitchell,57301,82457,75734,62261,43.768433,-98.0140156
South Dakota,Ipswich,57451,88800,78352,60047,45.4042536,-98.9574179
South Dakota,Milbank,57252,64587,56064,47744,45.142757,-96.777102
South Dakota,Hayti,57241,80501,66594,53271,44.6751346,-97.306063
South Dakota,Buffalo,57720,60573,51050,48264,45.5966116,-103.4738669
South Dakota,Mcintosh,57641,46882,36375,45097,45.6705478,-101.4081923
South Dakota,Parkston,57366,54567,41376,43895,43.4374401,-97.9473988
South Dakota,Wessington Springs,57382,50557,42608,41561,44.0634099,-98.6231702
South Dakota,Madison,57042,86907,76027,56608,44.0566945,-97.1837065
South Dakota,Whitewood,57793,46569,32339,36386,44.471367,-103.7016462
South Dakota,Lead,57754,65190,63582,44788,44.2622815,-103.7869464
South Dakota,Sioux Falls,57106,81547,300000,44477,43.4953091,-96.8086311
South Dakota,Salem,57058,61756,50777,47543,43.7532154,-97.3788338
South Dakota,Waubay,57273,57429,42266,56307,45.3542331,-97.3942908
South Dakota,Sturgis,57785,47303,38918,29789,44.3941155,-103.5376876
South Dakota,Sioux Falls,57103,54430,43005,43617,43.541765,-96.6859654
South Dakota,Sioux Falls,57107,52105,300000,34568,43.550293,-96.8050218
South Dakota,Oglala,57764,39867,35404,34746,43.0566859,-102.8036525
South Dakota,Alexandria,57311,68512,60227,47928,43.6806116,-97.7968454
South Dakota,Wilmot,57279,65027,58412,39310,45.4050231,-96.7881005
South Dakota,Mission,57555,37136,33330,30817,43.2432869,-100.6108124
South Dakota,Parker,57053,56381,51144,40740,43.4079642,-97.1692199
South Dakota,Wanblee,57577,52016,43165,50597,43.5585365,-101.6502415
South Dakota,Dupree,57623,57365,45668,43190,44.9897638,-101.6608274
South Dakota,Spearfish,57783,46868,32031,44941,44.4929315,-103.854827
Tennessee,Adamsville,38310,75476,300000,47599,35.234119,-88.370871
Tennessee,Ardmore,35739,46603,36690,39282,35.004441,-86.850713
Tennessee,Erwin,37650,41302,23290,34477,36.122229,-82.42027
Tennessee,Nashville,37204,62867,54579,44883,36.119618,-86.767453
Tennessee,Crossville,38571,59994,300000,45946,36.061625,-85.035721
Tennessee,Brighton,38011,57345,39486,47700,35.557046,-89.784606
Tennessee,Mcminnville,37110,52874,46356,34641,35.725334,-85.91994
Tennessee,Clarkrange,38553,39775,42278,22332,36.18572,-85.009605
Tennessee,Collierville,38017,117661,108961,68805,35.048925,-89.697076
Tennessee,Covington,38019,39541,27390,39185,35.565812,-89.648088
Tennessee,Dayton,37321,38624,26763,37614,35.492128,-85.01186
Tennessee,Copperhill,37317,38100,22040,42997,35.036023,-84.385511
Tennessee,Elizabethton,37643,41789,29128,41854,36.336207,-82.232529
Tennessee,New Johnsonville,37134,41534,300000,30057,36.067853,-88.007075
Tennessee,Gadsden,38337,43660,31132,43420,35.776877,-88.986111
Tennessee,Gleason,38229,40819,27930,37888,36.217371,-88.610663
Tennessee,Greenbrier,37073,63496,49438,48806,36.42622,-86.791085
Tennessee,Harrison,37341,67697,54526,45721,35.127035,-85.146416
Tennessee,Hohenwald,38462,42956,35966,36608,35.551881,-87.553613
Tennessee,Huntsville,37756,32358,19463,32877,36.410598,-84.503887
Tennessee,Johnson City,37604,56951,39548,56634,36.342325,-82.380915
Tennessee,Lafayette,37083,43610,29340,40596,36.524343,-86.031552
Tennessee,Lawrenceburg,38464,40974,29150,39090,35.249606,-87.332002
Tennessee,Lookout Mtn,37350,130813,119866,78897,34.994485,-85.351577
Tennessee,Mckenzie,38201,42665,300000,31308,36.13796,-88.508308
Tennessee,Maury City,38050,39198,27753,35028,35.814364,-89.223868
Tennessee,Reagan,38368,24221,14171,20488,35.377853,-88.36618
Tennessee,Monteagle,37356,54378,53032,35430,35.231077,-85.843003
Tennessee,Mt. Juliet,37122,82891,75879,53134,36.208411,-86.508772
Tennessee,New Market,37820,56431,47912,43074,36.095329,-83.557093
Tennessee,Gray,37615,57551,39594,49050,36.426423,-82.431675
Tennessee,Oneida,37841,42565,28622,45552,36.517368,-84.509218
Tennessee,Pegram,37143,71475,61588,49828,36.104746,-87.056488
Tennessee,Sevierville,37876,60851,49660,51398,35.759459,-83.388472
Tennessee,Chattanooga,37415,47415,36640,42060,35.111671,-85.29618
Tennessee,Robbins,37852,45537,36550,40911,36.353659,-84.583878
Tennessee,Sale Creek,37373,58629,49259,46930,35.386419,-85.082389
Tennessee,Sewanee,37375,78940,71304,61606,35.19788,-85.921476
Tennessee,Smithville,37166,45479,30125,54697,35.958313,-85.821149
Tennessee,Spencer,38585,40573,29665,36036,35.739219,-85.455712
Tennessee,Sunbright,37872,52837,36881,46875,36.243275,-84.680704
Tennessee,Thompson's Station,37179,111205,96484,70795,35.809017,-86.899924
Tennessee,Troy,38260,45863,34965,38541,36.342642,-89.156829
Tennessee,Vonore,37885,51561,37846,44435,35.604899,-84.234643
Tennessee,Watauga,37694,32743,45611,20809,36.367617,-82.292927
Tennessee,Whiteville,38075,26503,20011,26595,35.318085,-89.149526
Tennessee,Yorkville,38389,58578,54828,45061,36.096781,-89.118493
Tennessee,Andersonville,37705,60811,44104,49849,36.2087609,-84.0224895
Tennessee,Murfreesboro,37128,81532,70728,51415,35.8751839,-86.4418696
Tennessee,Murfreesboro,37129,112747,101666,68547,35.9003607,-86.4032488
Tennessee,Murfreesboro,37130,67366,49074,57125,35.8203042,-86.3718839
Tennessee,Dunlap,37327,43877,28424,40359,35.4510366,-85.4590488
Tennessee,Memphis,38107,85388,66987,70532,35.1722581,-90.0515993
Tennessee,Memphis,38122,24023,17073,25429,35.1564325,-89.9505138
Tennessee,Memphis,38112,79098,62320,67878,35.1480882,-90.0039734
Tennessee,Memphis,38104,41762,22057,52864,35.1388723,-90.017188
Tennessee,Memphis,38109,26075,15027,33717,35.0939257,-90.0593626
Tennessee,Memphis,38106,28009,19278,24065,35.0920942,-90.0048571
Tennessee,Memphis,38118,39776,32607,26792,35.0709462,-89.9186621
Tennessee,Millington,38053,74708,63889,51168,35.2937377,-89.9561775
Tennessee,Memphis,38128,45005,36754,32152,35.2306629,-89.9066964
Tennessee,Arlington,38002,110882,105511,54964,35.26049,-89.8111798
Tennessee,Butler,37640,43699,28480,44539,36.2808906,-82.0344773
Tennessee,Cordova,38016,82436,73922,49272,35.1650143,-89.8024759
Tennessee,Memphis,38119,116959,89534,93267,35.1141807,-89.8535751
Tennessee,Germantown,38139,157017,158301,79335,35.0861734,-89.7457697
Tennessee,Germantown,38125,63263,61734,36584,35.03843,-89.8231136
Tennessee,Memphis,38116,45854,40279,35702,35.0537298,-90.0183074
Tennessee,Kingsport,37664,60934,39849,51599,36.4746332,-82.5322149
Tennessee,Kingston Springs,37082,73206,66567,47177,36.077328,-87.105471
Tennessee,Bristol,37620,46272,38962,32451,36.5398458,-82.188302
Tennessee,Westmoreland,37186,54396,48115,39342,36.5456438,-86.3141739
Tennessee,Cottontown,37048,62353,49526,48522,36.4750661,-86.5628202
Tennessee,Gallatin,37066,70769,57335,47521,36.3570443,-86.3317
Tennessee,Hendersonville,37075,110525,101195,65268,36.3663389,-86.5834601
Tennessee,Tazewell,37879,41786,33278,38833,36.4835691,-83.6291752
Tennessee,Waynesboro,38485,38541,26415,37052,35.2998863,-87.6950591
Tennessee,Dresden,38225,51050,34176,49137,36.3188503,-88.6707396
Tennessee,Brentwood,37027,140601,121721,77459,35.9573541,-86.7091944
Tennessee,Fairview,37062,67859,61404,45068,35.9560595,-87.124492
Tennessee,Franklin,37064,119825,114508,59520,35.8779474,-86.8499867
Tennessee,Lebanon,37087,41198,31788,37308,36.2259424,-86.2993944
Tennessee,Cosby,37722,51569,36333,46231,35.8904462,-83.1824199
Tennessee,Oak Ridge,37830,109929,87107,81667,36.0066378,-84.1957796
Tennessee,Lake City,37769,41162,27452,42677,36.2048216,-84.1311992
Tennessee,Clinton,37716,50941,35089,41466,36.0800907,-84.2862314
Tennessee,Shelbyville,37160,43109,29552,41597,35.4547618,-86.4761518
Tennessee,Camden,38320,43209,29107,40204,36.0960521,-88.0590218
Tennessee,Pikeville,37367,59406,44420,55918,35.5538358,-85.1250887
Tennessee,Hillsboro,37342,47929,41051,36150,35.3919677,-85.9479998
Tennessee,Alcoa,37701,48005,43268,32392,35.7898597,-83.9923804
Tennessee,Rockford,37853,42819,35894,37656,35.8282335,-83.9261492
Tennessee,Maryville,37804,34632,26059,29069,35.7807729,-83.9556429
Tennessee,Maryville,37801,53784,47041,54521,35.7437895,-84.0138976
Tennessee,Townsend,37882,52695,40952,49946,35.7174429,-83.7548085
Tennessee,Maryville,37803,61779,43774,48246,35.6575348,-84.0242014
Tennessee,Louisville,37777,61692,59440,43984,35.7884507,-84.0587546
Tennessee,Cleveland,37311,61017,44909,54584,35.1816876,-84.8500378
Tennessee,Bells,38006,48841,40637,35011,35.7158976,-89.059327
Tennessee,Cleveland,37323,39357,34394,22466,35.1179517,-84.880384
Tennessee,Cleveland,37312,102557,92665,66537,35.2654126,-84.839425
Tennessee,Duff,37729,24302,21560,16630,36.4503651,-84.1090493
Tennessee,Jacksboro,37757,48657,38019,47310,36.3320063,-84.1947037
Tennessee,Lafollette,37766,52503,39633,36207,36.3919856,-84.0925631
Tennessee,Bradyville,37026,62811,59417,31951,35.7186744,-86.0390947
Tennessee,Huntingdon,38344,52501,38098,38969,36.0131137,-88.4219071
Tennessee,Mclemoresville,38235,52015,43486,45619,35.8640359,-88.5682354
Tennessee,Crossville,38572,51907,44114,39729,35.8805836,-85.0162979
Tennessee,Johnson City,37601,50803,45626,34236,36.2781929,-82.3229846
Tennessee,Roan Mountain,37687,34006,29452,22412,36.1644642,-82.0733388
Tennessee,Pleasant View,37146,85746,69514,57719,36.3893039,-87.045493
Tennessee,Henderson,38340,60433,41738,52058,35.3839873,-88.7192313
Tennessee,Clairfield,37715,33155,21258,34727,36.5501975,-83.8867908
Tennessee,Harrogate,37752,43281,36043,36767,36.5175888,-83.5200942
Tennessee,Red Boiling Springs,37150,47880,37166,34347,36.5586096,-85.7110117
Tennessee,Ridgetop,37152,71231,60475,49596,36.3619777,-86.7746354
Tennessee,Parrottsville,37843,44254,37357,42484,35.9977038,-83.0496616
Tennessee,Manchester,37355,54770,38497,43690,35.5469485,-85.9762052
Tennessee,Tullahoma,37388,91533,300000,60418,35.4094515,-86.176229
Tennessee,Unionville,37180,53854,45762,44014,35.6157178,-86.5622621
Tennessee,Madison,37115,36913,28638,30444,36.2583656,-86.706202
Tennessee,Joelton,37080,75940,73910,46098,36.2918321,-86.8763469
Tennessee,Old Hickory,37138,58394,300000,39618,36.2750013,-86.6559339
Tennessee,Nashville,37207,31324,22611,25187,36.2343173,-86.7732109
Tennessee,Nashville,37216,48795,38760,44858,36.2251788,-86.7223685
Tennessee,Nashville,37206,68563,300000,36610,36.1895941,-86.7439426
Tennessee,Nashville,37218,19560,14210,20313,36.21684,-86.8289333
Tennessee,Nashville,37209,49899,48481,24443,36.1602903,-86.8703634
Tennessee,Nashville,37208,33759,27995,24516,36.1921561,-86.8077319
Tennessee,Nashville,37203,36155,23571,34154,36.1576629,-86.8057339
Tennessee,Nashville,37214,83903,76631,57658,36.2119359,-86.6890174
Tennessee,Hermitage,37076,53742,36291,51988,36.1895879,-86.6495482
Tennessee,Antioch,37013,57754,43894,52235,36.0739222,-86.6732925
Tennessee,Nashville,37217,37102,27852,28776,36.1353731,-86.7150263
Tennessee,Nashville,37212,47939,44640,37368,36.1350471,-86.8100171
Tennessee,Nashville,37210,41528,300000,21415,36.1133041,-86.7274146
Tennessee,Nashville,37215,127076,129747,87589,36.1082519,-86.8268054
Tennessee,Nashville,37205,73783,65885,53105,36.1216022,-86.8292698
Tennessee,Nashville,37221,58866,51062,43545,36.0873434,-86.932609
Tennessee,Nashville,37211,60043,300000,48137,36.0657785,-86.7267063
Tennessee,Holladay,38341,49255,31304,41913,35.7636949,-88.0953995
Tennessee,Liberty,37059,49772,48414,27505,36.0243582,-85.9318833
Tennessee,White Bluff,37187,52379,45656,39155,36.144149,-87.1978909
Tennessee,Dickson,37055,76088,300000,73754,36.1022314,-87.342618
Tennessee,Dyersburg,38024,44446,28110,38537,36.0567407,-89.3517865
Tennessee,Friendship,38034,57751,45133,47726,36.0257096,-89.2608177
Tennessee,Mason,38049,30731,15801,31971,35.3500282,-89.5275677
Tennessee,Oakland,38060,95040,75660,80410,35.1869397,-89.5546649
Tennessee,Somerville,38068,58983,42075,45006,35.1989754,-89.2919795
Tennessee,Allardt,38504,43209,37144,30731,36.3590562,-84.8623497
Tennessee,Winchester,37398,47669,26330,52938,35.1707517,-86.0927177
Tennessee,Huntland,37345,46151,39197,36908,35.0533303,-86.2281709
Tennessee,Milan,38358,34863,300000,20459,35.9733612,-88.7556455
Tennessee,Trenton,38382,33389,32895,22578,35.948311,-88.9644967
Tennessee,Humboldt,38343,43746,46533,26303,35.8314319,-88.8778169
Tennessee,Pulaski,38478,36316,23832,33496,35.1481954,-86.9704605
Tennessee,Rutledge,37861,40277,25056,51786,36.3334872,-83.5363484
Tennessee,Greeneville,37745,31241,23420,24346,36.1813747,-82.847916
Tennessee,Mosheim,37818,44335,38053,32792,36.195468,-82.947441
Tennessee,Greeneville,37743,25727,21105,20596,36.0861189,-82.7232804
Tennessee,Gruetli- Laager,37339,40148,28597,35482,35.381581,-85.6043161
Tennessee,Morristown,37813,23743,14280,20338,36.21117,-83.273189
Tennessee,Morristown,37814,43754,33785,37594,36.25109,-83.3393228
Tennessee,Chattanooga,37405,88852,71217,65763,35.063634,-85.2992272
Tennessee,Chattanooga,37404,31513,23066,24841,35.0410488,-85.2599679
Tennessee,Chattanooga,37410,22109,14154,25313,35.0037462,-85.3148911
Tennessee,Chattanooga,37411,44856,34132,40999,35.0099314,-85.2171327
Tennessee,Birchwood,37308,97638,88122,64460,35.3001202,-85.0220407
Tennessee,Soddy Daisy,37379,42889,35195,39537,35.2722866,-85.187101
Tennessee,Hixson,37343,63640,46720,59344,35.199125,-85.1826664
Tennessee,Signal Mtn,37377,101355,300000,71978,35.1317112,-85.3430937
Tennessee,Apison,37302,113344,104990,66264,35.0209845,-85.0619113
Tennessee,Ooltewah,37363,85368,74988,58691,35.0348521,-85.0925113
Tennessee,Chattanooga,37416,51003,300000,31552,35.0831167,-85.1818932
Tennessee,Chattanooga,37421,105541,85343,80296,35.0413377,-85.1811089
Tennessee,Chattanooga,37412,44977,54045,26297,34.9941658,-85.2220097
Tennessee,Chattanooga,37419,49982,33783,47749,35.0395489,-85.3801644
Tennessee,Chattanooga,37403,45325,25547,54192,35.0440253,-85.2978673
Tennessee,Toone,38381,53843,41801,44841,35.3052585,-88.8942426
Tennessee,Bolivar,38008,47243,37084,39547,35.1983832,-89.038476
Tennessee,Savannah,38372,39699,34869,25586,35.0926433,-88.1432349
Tennessee,Sneedville,37869,34362,24752,25883,36.4731378,-83.0482496
Tennessee,Surgoinsville,37873,41439,31607,38988,36.4943226,-82.8812149
Tennessee,Kingsport,37660,47359,43317,24532,36.5813628,-82.6338477
Tennessee,Bulls Gap,37711,48576,38475,28798,36.3024337,-83.0682545
Tennessee,Brownsville,38012,37451,24092,30414,35.6173378,-89.2227508
Tennessee,Wildersville,38388,49210,41662,41541,35.771982,-88.4375803
Tennessee,Lexington,38351,25925,15467,21463,35.6364346,-88.4475142
Tennessee,Puryear,38251,52379,50571,40850,36.4598721,-88.3558561
Tennessee,Paris,38242,22808,13117,22579,36.2963628,-88.3217733
Tennessee,Big Sandy,38221,53931,42900,47964,36.2184903,-88.1988662
Tennessee,Centerville,37033,39399,26958,41870,35.7001699,-87.3901899
Tennessee,Erin,37061,39542,31145,33073,36.298828,-87.7079254
Tennessee,Waverly,37185,51642,43117,38225,36.1606148,-87.868062
Tennessee,White Pine,37890,42538,36958,23963,36.0781544,-83.3004503
Tennessee,Jefferson City,37760,37915,20236,37349,36.1445715,-83.4918959
Tennessee,Dandridge,37725,51325,35519,51398,35.9583345,-83.3691093
Tennessee,Knoxville,37916,45288,21746,61640,35.948647,-83.9359168
Tennessee,Knoxville,37917,32292,21996,38705,35.9924125,-83.9126051
Tennessee,Knoxville,37920,32501,25216,25468,35.9526156,-83.8721926
Tennessee,Knoxville,37921,32761,28401,24802,35.9849878,-83.9633301
Tennessee,Knoxville,37914,29684,19061,25982,36.0048949,-83.861859
Tennessee,Knoxville,37909,43950,35369,36149,35.9530877,-83.9944028
Tennessee,Knoxville,37912,34708,28626,26967,36.0123156,-83.9599027
Tennessee,Knoxville,37919,53300,39692,38639,35.9178696,-84.0448155
Tennessee,Knoxville,37923,95411,300000,66262,35.9539526,-84.0925257
Tennessee,Knoxville,37918,86666,76223,57145,36.0582521,-83.8963884
Tennessee,Strawberry Plains,37871,49885,300000,27003,36.0137485,-83.6945386
Tennessee,Knoxville,37922,138527,300000,70277,35.8504876,-84.0659039
Tennessee,Knoxville,37931,59106,54636,43665,35.9437333,-84.1382441
Tennessee,Powell,37849,37869,31120,27134,36.0330877,-84.0501738
Tennessee,Corryton,37721,64431,67480,34801,36.0980126,-83.8781508
Tennessee,Ridgely,38080,53867,44938,51829,36.226432,-89.4871004
Tennessee,Halls,38040,45461,32842,32613,35.8575868,-89.4943739
Tennessee,Ripley,38063,18769,15947,14774,35.7523733,-89.5138991
Tennessee,Loretto,38469,42790,32511,31646,35.0707236,-87.4379308
Tennessee,Fayetteville,37334,20994,13145,15965,35.1377453,-86.6113394
Tennessee,Flintville,37335,59408,56346,43459,35.0607641,-86.4059454
Tennessee,Lenoir City,37771,51533,47318,48688,35.8362938,-84.3177698
Tennessee,Lenoir City,37772,81901,300000,53034,35.813146,-84.1998702
Tennessee,Loudon,37774,84149,67101,57049,35.7007951,-84.2829914
Tennessee,Athens,37303,45053,26076,42670,35.546846,-84.6411083
Tennessee,Englewood,37329,38717,27826,34474,35.4331166,-84.4763275
Tennessee,Riceville,37370,61701,45087,46012,35.3733197,-84.7477282
Tennessee,Michie,38357,40935,29450,36343,35.0654159,-88.4487405
Tennessee,Finley,38030,56156,49929,35307,36.0656509,-89.5471422
Tennessee,Jacksom,38305,34920,15739,41088,35.6524057,-88.8563014
Tennessee,Jackson,38301,13638,8723,14888,35.6102864,-88.8247756
Tennessee,Denmark,38391,72666,52981,53855,35.4793757,-88.9221886
Tennessee,Whitwell,37397,38153,22573,36589,35.2130474,-85.5547154
Tennessee,South Pittsburg,37380,50205,33589,46504,35.0181818,-85.6583201
Tennessee,Macon,38048,69230,53644,57350,35.0926104,-89.5202459
Tennessee,Lewisburg,37091,36921,31649,23531,35.5100564,-86.7401851
Tennessee,Cornersville,37047,49634,45557,34146,35.3467551,-86.7561872
Tennessee,Columbia,38401,85949,79737,57907,35.6704206,-86.9242821
Tennessee,Mt Pleasant,38474,61356,52797,39253,35.5477078,-87.2291207
Tennessee,Culleoka,38451,66302,55409,46194,35.5080547,-86.9758621
Tennessee,Madisonville,37354,83489,300000,62540,35.4839874,-84.4081762
Tennessee,Clarksville,37040,38147,24986,35243,36.4962685,-87.3608859
Tennessee,Clarksville,37043,58323,48077,39190,36.5171937,-87.2924598
Tennessee,Clarksville,37042,57978,52917,43696,36.571996,-87.3718968
Tennessee,Wartburg,37887,45180,30114,44633,36.1182609,-84.5369373
Tennessee,Oakdale,37829,55465,37196,55207,36.010201,-84.6376845
Tennessee,Hornbeak,38232,44837,34494,37271,36.3140071,-89.3319809
Tennessee,Union City,38261,34890,12052,47535,36.4308679,-89.0255907
Tennessee,Livingston,38570,37508,24838,39010,36.389385,-85.1867344
Tennessee,Rickman,38580,57481,44938,43745,36.2914121,-85.3824981
Tennessee,Linden,37096,40967,30416,37320,35.5673927,-87.8529225
Tennessee,Benton,37307,60651,43653,44511,35.1651683,-84.5635996
Tennessee,Monterey,38574,42991,30526,39356,36.1192403,-85.2680517
Tennessee,Cookeville,38501,71434,68012,39516,36.1965844,-85.4780956
Tennessee,Lynnville,38472,57232,45255,45532,35.390669,-87.0875475
Tennessee,Baxter,38544,37876,23913,43241,36.1046161,-85.6306812
Tennessee,Spring City,37381,65472,42377,60302,35.7416697,-84.8121015
Tennessee,Kingston,37763,38770,28220,32334,35.8451749,-84.4118923
Tennessee,Ten Mile,37880,36701,30241,31059,35.7543477,-84.5643676
Tennessee,Rockwood,37854,33477,18798,37708,35.8650925,-84.7023175
Tennessee,Harriman,37748,33921,17748,38426,35.9594309,-84.5182355
Tennessee,Cross Plains,37049,80231,67939,48155,36.6077231,-86.6935399
Tennessee,Springfield,37172,38961,26432,35592,36.4933057,-86.9121357
Tennessee,Lavergne,37086,52236,50233,26109,36.0064543,-86.5563065
Tennessee,Smyrna,37167,83353,79894,47520,35.9681657,-86.5483671
Tennessee,Christiana,37037,76527,65677,54217,35.7146706,-86.4566879
Tennessee,Kodak,37764,44401,30610,35362,36.0067263,-83.6315262
Tennessee,Seymour,37865,52702,51077,36537,35.853626,-83.7534925
Tennessee,Sevierville,37862,48996,35503,42765,35.845476,-83.5220105
Tennessee,Gatlinburg,37738,67770,46737,74403,35.7145554,-83.5302745
Tennessee,Memphis,38108,21844,14149,20160,35.164897,-89.9752408
Tennessee,Memphis,38111,52902,36371,35312,35.1370991,-89.9359355
Tennessee,Memphis,38114,22367,15328,21825,35.0955276,-89.9797795
Tennessee,Memphis,38117,79814,78008,55955,35.140021,-89.9132375
Tennessee,Memphis,38120,96044,96970,63812,35.1180936,-89.8810595
Tennessee,Memphis,38127,18634,12553,17245,35.1976583,-90.0434602
Tennessee,Memphis,38134,56868,39091,53638,35.17621,-89.8851161
Tennessee,Bartlett,38133,74666,65024,45884,35.2169059,-89.8072893
Tennessee,Bartlett,38135,121100,300000,69110,35.2395195,-89.8531305
Tennessee,Germantown,38138,62137,46601,53956,35.1085562,-89.8372414
Tennessee,Memphis,38115,42773,35803,30983,35.0642348,-89.8509632
Tennessee,Memphis,38141,51022,39666,33337,35.0292681,-89.8620563
Tennessee,Elmwood,38560,56834,45274,46428,36.2219219,-85.8556446
Tennessee,Dover,37058,38329,25439,35442,36.4231121,-87.9154612
Tennessee,Blountville,37617,66362,300000,46461,36.5735074,-82.3328303
Tennessee,Bristol,24201,26265,25864,17334,36.5774436,-82.2161547
Tennessee,Bluff City,37618,67687,55697,53383,36.4875411,-82.2577766
Tennessee,Bethpage,37022,52718,43729,39223,36.6075518,-86.3089825
Tennessee,Portland,37148,49780,300000,23138,36.579691,-86.5114955
Tennessee,White House,37188,59668,50339,34736,36.4338871,-86.6687215
Tennessee,Drummonds,38023,62457,50976,43006,35.4958671,-89.9921571
Tennessee,Munford,38058,72501,62916,48272,35.4785017,-89.837296
Tennessee,Maynardville,37807,33153,28674,24646,36.2494941,-83.8123037
Tennessee,Jonesborough,37659,70589,63470,54312,36.3375244,-82.5204596
Tennessee,Telford,37690,47777,37705,37901,36.2719381,-82.5858835
Tennessee,Martin,38237,33492,22037,29038,36.3320229,-88.8342582
Tennessee,Sharon,38255,47174,37650,37328,36.2407176,-88.8591295
Tennessee,Greenfield,38230,48532,42083,33874,36.1466091,-88.7774107
Tennessee,Sparta,38583,46791,40465,35680,35.9214991,-85.5988938
Tennessee,Doyle,38559,36275,32247,24114,35.8423388,-85.5527028
Tennessee,Mooresburg,37811,48988,33338,46768,36.3657907,-83.2012242
Tennessee,Spring Hill,37174,111931,300000,64835,35.7817515,-86.8861471
Tennessee,Church Hill,37642,53004,41107,44445,36.4461225,-82.7568154
Tennessee,Watertown,37184,54624,32829,53170,36.0461545,-86.1414546
Tennessee,Knoxville,37924,62030,50774,42482,36.0382735,-83.8276732
Tennessee,Knoxville,37932,131449,112930,76839,35.92669,-84.2356191
Tennessee,Luxora,72358,43356,28979,44065,35.7441964,-89.7655983
Tennessee,Taft,38488,61398,50751,46685,35.0627858,-86.742003
Tennessee,Philadelphia,37846,55463,38509,50965,35.6821382,-84.4632881
Tennessee,Crawford,38554,44587,34639,38396,36.2621838,-85.1798405
Tennessee,Algood,38506,56134,46063,49408,36.2155786,-85.4485222
Tennessee,Oliver Springs,37840,99353,89419,62259,35.977567,-84.3485898
Tennessee,Lascassas,37085,74075,62972,52294,35.9293853,-86.2635005
Texas,Adrian,79001,72707,44340,78512,35.274119,-102.667247
Texas,Albany,76430,51581,50345,39442,32.727265,-99.295664
Texas,Rio Grande City,78582,13908,16450,6008,26.315777,-98.641329
Texas,Liberty,77575,49157,29869,48967,30.045078,-94.737316
Texas,Aledo,76008,126397,120366,68183,32.696186,-97.663302
Texas,Aspermont,79502,45593,31956,48003,33.140908,-100.224829
Texas,Avery,75554,35173,23174,30338,33.551195,-94.780084
Texas,Ballinger,76821,44150,34635,40576,31.739146,-99.955413
Texas,Pecos,79772,44149,27859,41106,31.461545,-103.395503
Texas,Baytown,77522,83816,77193,65651,29.759367,-94.962955
Texas,Austin,78738,122203,118410,82938,30.307417,-97.963887
Texas,Benjamin,79505,40702,26299,40653,33.583606,-99.792932
Texas,Dallardsville,77332,52849,36793,61024,30.487663,-94.767645
Texas,Blessing,77419,28652,21174,27090,28.874848,-96.216733
Texas,Boerne,78006,73992,58288,59361,29.784936,-98.729667
Texas,Laredo,78045,30833,300000,12606,27.771895,-99.45712
Texas,Pattison,77466,120476,300000,64727,29.753099,-96.03801
Texas,Bridgeport,76426,53007,41754,40978,33.209319,-97.77244
Texas,Brownwood,76801,48538,35617,45063,31.711932,-98.976123
Texas,Buckholts,76518,33510,18716,37636,30.873986,-97.128873
Texas,Houston,77024,169670,300000,84592,29.764751,-95.531781
Texas,Cactus,79013,42932,42025,22875,36.044374,-102.00803
Texas,Roma,78584,40170,300000,20712,26.39163,-98.91398
Texas,New Braunfels,78130,75132,56587,60807,29.882952,-98.268407
Texas,Carrollton,75006,93562,79305,62127,32.98836,-96.89977
Texas,Cedar Park,78613,131982,126954,71744,30.514566,-97.819216
Texas,Chandler,75758,70289,59625,52730,32.30688,-95.473689
Texas,Chilton,76632,31991,26998,28362,31.286037,-97.060402
Texas,White Oak,75693,60169,51430,42386,32.534957,-94.893551
Texas,Freeport,77541,55854,45344,43529,29.027135,-95.398795
Texas,Colmesneil,75938,57619,42150,47119,30.909656,-94.422059
Texas,Como,75431,43397,33635,38641,33.059713,-95.475236
Texas,Copperas Cove,76522,62806,51368,46837,31.119574,-97.91439
Texas,Corsicana,75110,50216,38775,43832,32.08196,-96.467579
Texas,Keene,76059,58883,50201,36477,32.355614,-97.292037
Texas,Crosby,77532,51608,46706,37604,29.915154,-95.057681
Texas,Cuero,77954,63475,36585,62736,29.1023,-97.287097
Texas,Dalhart,79022,77979,74104,51331,36.057389,-102.512375
